Timestamp,Nifty_Price,RSI,Status,Strike_Selected,CE_Price,PE_Price,Reason
2025-12-17 13:52:00,25790.25,49.018475750576975,SCAN,25800,0.0,0,Wait
2025-12-17 13:53:00,25793.65,49.018475750576975,SCAN,25800,0.0,0,Wait
2025-12-17 13:54:00,25793.6,49.018475750576975,SCAN,25800,0.0,0,Wait
2025-12-17 13:55:00,25783.9,47.93632075471705,SCAN,25800,0.0,0,Wait
2025-12-17 13:56:00,25782.4,47.93632075471705,SCAN,25800,0.0,0,Wait
2025-12-17 13:57:00,25787.75,47.93632075471705,SCAN,25800,0.0,0,Wait
2025-12-17 13:58:00,25793.2,47.93632075471705,SCAN,25800,0.0,0,Wait
2025-12-17 13:59:00,25795.45,47.93632075471705,SCAN,25800,0.0,0,Wait
2025-12-17 14:00:00,25794.95,53.62796833773073,SCAN,25800,0.0,0,Wait
2025-12-17 14:01:00,25793.35,53.62796833773073,SCAN,25800,0.0,0,Wait
2025-12-17 14:02:00,25788.7,53.62796833773073,SCAN,25800,0.0,0,Wait
2025-12-17 14:03:00,25787.65,53.62796833773073,SCAN,25800,0.0,0,Wait
2025-12-17 14:04:00,25793.35,53.62796833773073,SCAN,25800,0.0,0,Wait
2025-12-17 14:05:00,25796.2,55.608755129959285,SCAN,25800,0.0,0,Wait
2025-12-17 14:06:00,25795.45,55.608755129959285,SCAN,25800,0.0,0,Wait
2025-12-17 14:07:00,25795.7,55.608755129959285,SCAN,25800,0.0,0,Wait
2025-12-17 14:08:00,25795.5,55.608755129959285,SCAN,25800,0.0,0,Wait
2025-12-17 14:09:00,25791.4,55.608755129959285,SCAN,25800,0.0,0,Wait
2025-12-17 14:10:00,25791.95,52.62773722627632,SCAN,25800,0.0,0,Wait
2025-12-17 14:11:00,25789.2,52.62773722627632,SCAN,25800,0.0,0,Wait
2025-12-17 14:12:00,25788.9,52.62773722627632,SCAN,25800,0.0,0,Wait
2025-12-17 14:13:00,25792.8,52.62773722627632,SCAN,25800,0.0,0,Wait
2025-12-17 14:14:00,25798.5,52.62773722627632,SCAN,25800,0.0,0,Wait
2025-12-17 14:15:00,25797.95,67.42502585315432,SCAN,25800,0.0,0,Wait
2025-12-17 14:16:00,25814.45,67.42502585315432,SCAN,25800,0.0,0,Wait
2025-12-17 14:17:00,25816.75,67.42502585315432,SCAN,25800,0.0,0,Wait
2025-12-17 14:18:00,25824.25,67.42502585315432,SCAN,25800,0.0,0,Wait
2025-12-17 14:19:00,25827.65,67.42502585315432,SCAN,25850,0.0,0,Wait
2025-12-17 14:20:00,25813.0,52.45374094931553,SCAN,25800,0.0,0,Wait
2025-12-17 14:21:00,25811.2,52.45374094931553,SCAN,25800,0.0,0,Wait
2025-12-17 14:22:00,25805.3,52.45374094931553,SCAN,25800,0.0,0,Wait
2025-12-17 14:23:00,25806.35,52.45374094931553,SCAN,25800,0.0,0,Wait
2025-12-17 14:24:00,25797.55,52.45374094931553,SCAN,25800,0.0,0,Wait
2025-12-17 14:25:00,25795.55,44.93858534519407,SCAN,25800,0.0,0,Wait
2025-12-17 14:26:00,25797.1,44.93858534519407,SCAN,25800,0.0,0,Wait
2025-12-17 14:27:00,25794.25,44.93858534519407,SCAN,25800,0.0,0,Wait
2025-12-17 14:28:00,25795.85,44.93858534519407,SCAN,25800,0.0,0,Wait
2025-12-17 14:29:00,25791.65,44.93858534519407,SCAN,25800,0.0,0,Wait
2025-12-17 14:30:00,25794.8,50.924877312192194,SCAN,25800,0.0,0,Wait
2025-12-17 14:31:00,25793.3,50.924877312192194,SCAN,25800,0.0,0,Wait
2025-12-17 14:32:00,25796.85,50.924877312192194,SCAN,25800,0.0,0,Wait
2025-12-17 14:33:00,25801.45,50.924877312192194,SCAN,25800,0.0,0,Wait
2025-12-17 14:34:00,25811.1,50.924877312192194,SCAN,25800,0.0,0,Wait
2025-12-17 14:35:00,25812.75,39.27703523693791,SCAN,25800,0.0,0,Wait
2025-12-17 14:36:00,25790.4,39.27703523693791,SCAN,25800,0.0,0,Wait
2025-12-17 14:37:00,25783.6,39.27703523693791,SCAN,25800,0.0,0,Wait
2025-12-17 14:38:00,25779.95,39.27703523693791,SCAN,25800,0.0,0,Wait
2025-12-17 14:39:00,25776.15,39.27703523693791,SCAN,25800,0.0,0,Wait
2025-12-17 14:40:00,25781.2,48.003523194363005,SCAN,25800,0.0,0,Wait
2025-12-17 14:41:00,25789.9,48.003523194363005,SCAN,25800,0.0,0,Wait
2025-12-17 14:42:00,25786.6,48.003523194363005,SCAN,25800,0.0,0,Wait
2025-12-17 14:43:00,25787.5,48.003523194363005,SCAN,25800,0.0,0,Wait
2025-12-17 14:44:00,25793.25,48.003523194363005,SCAN,25800,0.0,0,Wait
2025-12-17 14:45:00,25798.0,54.60507556316004,SCAN,25800,0.0,0,Wait
2025-12-17 14:46:00,25794.15,54.60507556316004,SCAN,25800,0.0,0,Wait
2025-12-17 14:47:00,25791.7,54.60507556316004,SCAN,25800,0.0,0,Wait
2025-12-17 14:48:00,25792.1,54.60507556316004,SCAN,25800,0.0,0,Wait
2025-12-17 14:49:00,25807.25,54.60507556316004,SCAN,25800,0.0,0,Wait
2025-12-17 14:50:00,25806.35,57.26495726495757,SCAN,25800,0.0,0,Wait
2025-12-17 14:51:00,25805.45,57.26495726495757,SCAN,25800,0.0,0,Wait
2025-12-17 14:52:00,25814.25,57.26495726495757,SCAN,25800,0.0,0,Wait
2025-12-17 14:53:00,25811.55,57.26495726495757,SCAN,25800,0.0,0,Wait
2025-12-17 14:54:00,25812.0,57.26495726495757,SCAN,25800,0.0,0,Wait
2025-12-17 14:55:00,25807.1,56.63486556808372,SCAN,25800,0.0,0,Wait
2025-12-17 14:56:00,25807.35,56.63486556808372,SCAN,25800,0.0,0,Wait
2025-12-17 14:57:00,25812.8,56.63486556808372,SCAN,25800,0.0,0,Wait
2025-12-17 14:58:00,25811.7,56.63486556808372,SCAN,25800,0.0,0,Wait
2025-12-17 14:59:00,25813.8,56.63486556808372,SCAN,25800,0.0,0,Wait
2025-12-17 15:00:00,25825.5,58.654906284454924,SCAN,25850,0.0,0,Wait
2025-12-18 09:30:00,25790.55,50.0,SCAN,25800,0.0,0.0,Wait
2025-12-18 09:31:00,25793.05,50.0,SCAN,25800,0.0,0.0,Wait
2025-12-18 09:32:00,25786.2,50.0,SCAN,25800,0.0,0.0,Wait
2025-12-18 09:33:00,25782.85,50.0,SCAN,25800,0.0,0.0,Wait
2025-12-18 09:34:00,25785.3,50.0,SCAN,25800,0.0,0.0,Wait
2025-12-18 09:35:00,25771.65,50.0,SCAN,25750,0.0,0.0,Wait
2025-12-18 09:36:00,25780.15,50.0,SCAN,25800,0.0,0.0,Wait
2025-12-18 09:37:00,25781.3,50.0,SCAN,25800,0.0,0.0,Wait
2025-12-18 09:38:00,25778.2,50.0,SCAN,25800,0.0,0.0,Wait
2025-12-18 09:39:00,25774.55,50.0,SCAN,25750,0.0,0.0,Wait
2025-12-18 09:40:00,25773.15,50.0,SCAN,25750,0.0,0.0,Wait
2025-12-18 09:41:00,25765.6,50.0,SCAN,25750,0.0,0.0,Wait
2025-12-18 09:42:00,25752.9,50.0,SCAN,25750,0.0,0.0,Wait
2025-12-18 09:43:00,25756.9,50.0,SCAN,25750,0.0,0.0,Wait
2025-12-18 09:44:00,25745.1,50.0,SCAN,25750,0.0,0.0,Wait
2025-12-18 09:45:00,25745.2,50.0,SCAN,25750,0.0,0.0,Wait
2025-12-18 09:46:00,25731.2,50.0,SCAN,25750,0.0,0.0,Wait
2025-12-18 09:47:00,25733.0,50.0,SCAN,25750,0.0,0.0,Wait
2025-12-18 09:48:00,25737.15,50.0,SCAN,25750,0.0,0.0,Wait
2025-12-18 09:49:00,25740.75,50.0,SCAN,25750,0.0,0.0,Wait
2025-12-18 09:50:00,25740.65,50.0,SCAN,25750,0.0,0.0,Wait
2025-12-18 09:51:00,25743.15,50.0,SCAN,25750,0.0,0.0,Wait
2025-12-18 09:52:00,25749.8,50.0,SCAN,25750,0.0,0.0,Wait
2025-12-18 09:53:00,25747.3,50.0,SCAN,25750,0.0,0.0,Wait
2025-12-18 09:54:00,25750.25,50.0,SCAN,25750,0.0,0.0,Wait
2025-12-18 09:55:00,25755.35,50.0,SCAN,25750,0.0,0.0,Wait
2025-12-18 09:56:00,25748.15,50.0,SCAN,25750,0.0,0.0,Wait
2025-12-18 09:57:00,25745.05,50.0,SCAN,25750,0.0,0.0,Wait
2025-12-18 09:58:00,25747.95,50.0,SCAN,25750,0.0,0.0,Wait
2025-12-18 09:59:00,25748.75,50.0,SCAN,25750,0.0,0.0,Wait
2025-12-18 10:00:00,25736.8,50.0,SCAN,25750,0.0,0.0,Wait
2025-12-18 10:01:00,25742.1,50.0,SCAN,25750,0.0,0.0,Wait
2025-12-18 10:02:00,25746.8,50.0,SCAN,25750,0.0,0.0,Wait
2025-12-18 10:03:00,25740.65,50.0,SCAN,25750,0.0,0.0,Wait
2025-12-18 10:04:00,25745.65,50.0,SCAN,25750,0.0,0.0,Wait
2025-12-18 10:05:00,25750.95,50.0,SCAN,25750,0.0,0.0,Wait
2025-12-18 10:06:00,25755.0,50.0,SCAN,25750,0.0,0.0,Wait
2025-12-18 10:07:00,25759.65,50.0,SCAN,25750,0.0,0.0,Wait
2025-12-18 10:08:00,25767.8,50.0,SCAN,25750,0.0,0.0,Wait
2025-12-18 10:09:00,25774.55,50.0,SCAN,25750,0.0,0.0,Wait
2025-12-18 10:10:00,25769.25,50.0,SCAN,25750,0.0,0.0,Wait
2025-12-18 10:11:00,25782.4,50.0,SCAN,25800,0.0,0.0,Wait
2025-12-18 10:12:00,25792.0,50.0,SCAN,25800,0.0,0.0,Wait
2025-12-18 10:13:00,25796.4,50.0,SCAN,25800,0.0,0.0,Wait
2025-12-18 10:14:00,25791.15,50.0,SCAN,25800,0.0,0.0,Wait
2025-12-18 10:15:00,25788.6,50.0,SCAN,25800,0.0,0.0,Wait
2025-12-18 10:16:00,25788.75,50.0,SCAN,25800,0.0,0.0,Wait
2025-12-18 10:17:00,25811.75,50.0,SCAN,25800,0.0,0.0,Wait
2025-12-18 10:18:00,25813.2,50.0,SCAN,25800,0.0,0.0,Wait
2025-12-18 10:19:00,25823.4,50.0,SCAN,25800,0.0,0.0,Wait
2025-12-18 10:20:00,25819.9,65.07978723404304,SCAN,25800,0.0,0.0,Wait
2025-12-18 10:21:00,25822.3,65.07978723404304,SCAN,25800,0.0,0.0,Wait
2025-12-18 10:22:00,25826.95,65.07978723404304,SCAN,25850,0.0,0.0,Wait
2025-12-18 10:23:00,25837.1,65.07978723404304,SCAN,25850,0.0,0.0,Wait
2025-12-18 10:24:00,25834.45,65.07978723404304,SCAN,25850,0.0,0.0,Wait
2025-12-18 10:25:00,25831.0,63.49247535028562,SCAN,25850,0.0,0.0,Wait
2025-12-18 10:26:00,25825.05,63.49247535028562,SCAN,25850,0.0,0.0,Wait
2025-12-18 10:27:00,25823.4,63.49247535028562,SCAN,25800,0.0,0.0,Wait
2025-12-18 10:28:00,25830.65,63.49247535028562,SCAN,25850,0.0,0.0,Wait
2025-12-18 10:29:00,25829.75,63.49247535028562,SCAN,25850,0.0,0.0,Wait
2025-12-18 10:30:00,25828.45,64.74567777499433,SCAN,25850,0.0,0.0,Wait
2025-12-18 10:31:00,25836.15,64.74567777499433,SCAN,25850,0.0,0.0,Wait
2025-12-18 10:32:00,25839.05,64.74567777499433,SCAN,25850,0.0,0.0,Wait
2025-12-18 10:33:00,25842.95,64.74567777499433,SCAN,25850,0.0,0.0,Wait
2025-12-18 10:34:00,25855.4,64.74567777499433,SCAN,25850,0.0,0.0,Wait
2025-12-18 10:35:00,25848.9,66.22245002562752,SCAN,25850,0.0,0.0,Wait
2025-12-18 10:36:00,25842.5,66.22245002562752,SCAN,25850,0.0,0.0,Wait
2025-12-18 10:37:00,25844.25,66.22245002562752,SCAN,25850,0.0,0.0,Wait
2025-12-18 10:38:00,25840.9,66.22245002562752,SCAN,25850,0.0,0.0,Wait
2025-12-18 10:39:00,25843.35,66.22245002562752,SCAN,25850,0.0,0.0,Wait
2025-12-18 10:40:00,25846.1,66.86777275012581,SCAN,25850,0.0,0.0,Wait
2025-12-18 10:41:00,25851.1,66.86777275012581,SCAN,25850,0.0,0.0,Wait
2025-12-18 10:42:00,25859.8,66.86777275012581,SCAN,25850,0.0,0.0,Wait
2025-12-18 10:43:00,25859.55,66.86777275012581,SCAN,25850,0.0,0.0,Wait
2025-12-18 10:44:00,25852.4,66.86777275012581,SCAN,25850,0.0,0.0,Wait
2025-12-18 10:45:00,25857.4,68.36288871755289,SCAN,25850,0.0,0.0,Wait
2025-12-18 10:46:00,25856.35,68.36288871755289,SCAN,25850,0.0,0.0,Wait
2025-12-18 10:47:00,25858.15,68.36288871755289,SCAN,25850,0.0,0.0,Wait
2025-12-18 10:48:00,25850.6,68.36288871755289,SCAN,25850,0.0,0.0,Wait
2025-12-18 10:49:00,25846.0,68.36288871755289,SCAN,25850,0.0,0.0,Wait
2025-12-18 10:50:00,25841.15,80.09635651911978,SCAN,25850,0.0,0.0,Wait
2025-12-18 10:51:00,25841.7,80.09635651911978,SCAN,25850,0.0,0.0,Wait
2025-12-18 10:52:00,25839.05,80.09635651911978,SCAN,25850,0.0,0.0,Wait
2025-12-18 10:53:00,25843.4,80.09635651911978,SCAN,25850,0.0,0.0,Wait
2025-12-18 10:54:00,25845.05,80.09635651911978,SCAN,25850,0.0,0.0,Wait
2025-12-18 10:55:00,25841.8,82.78344331133593,SCAN,25850,0.0,0.0,Wait
2025-12-18 10:56:00,25844.05,82.78344331133593,SCAN,25850,0.0,0.0,Wait
2025-12-18 10:57:00,25848.65,82.78344331133593,SCAN,25850,0.0,0.0,Wait
2025-12-18 10:58:00,25845.35,82.78344331133593,SCAN,25850,0.0,0.0,Wait
2025-12-18 10:59:00,25850.05,82.78344331133593,SCAN,25850,0.0,0.0,Wait
2025-12-18 11:00:00,25845.8,71.4881780250339,SCAN,25850,0.0,0.0,Wait
2025-12-18 11:01:00,25847.05,71.4881780250339,SCAN,25850,0.0,0.0,Wait
2025-12-18 11:02:00,25838.75,71.4881780250339,SCAN,25850,0.0,0.0,Wait
2025-12-18 11:03:00,25835.05,71.4881780250339,SCAN,25850,0.0,0.0,Wait
2025-12-18 11:04:00,25827.5,71.4881780250339,SCAN,25850,0.0,0.0,Wait
2025-12-18 11:05:00,25833.9,73.35297268344857,SCAN,25850,0.0,0.0,Wait
2025-12-18 11:06:00,25834.75,73.35297268344857,SCAN,25850,0.0,0.0,Wait
2025-12-18 11:07:00,25829.25,73.35297268344857,SCAN,25850,0.0,0.0,Wait
2025-12-18 11:08:00,25835.45,73.35297268344857,SCAN,25850,0.0,0.0,Wait
2025-12-18 11:09:00,25835.95,73.35297268344857,SCAN,25850,0.0,0.0,Wait
2025-12-18 11:10:00,25830.95,72.90391269629889,SCAN,25850,0.0,0.0,Wait
2025-12-18 11:11:00,25834.3,72.90391269629889,SCAN,25850,0.0,0.0,Wait
2025-12-18 11:12:00,25832.45,72.90391269629889,SCAN,25850,0.0,0.0,Wait
2025-12-18 11:13:00,25831.95,72.90391269629889,SCAN,25850,0.0,0.0,Wait
2025-12-18 11:14:00,25831.7,72.90391269629889,SCAN,25850,0.0,0.0,Wait
2025-12-18 11:15:00,25830.3,65.18853695324249,SCAN,25850,0.0,97.95,Wait
2025-12-18 11:16:00,25824.45,65.18853695324249,HOLD,25800,98.65,0.0,PnL: 53
2025-12-18 11:17:00,25827.0,65.18853695324249,HOLD,25850,98.5,0.0,PnL: 41
2025-12-18 11:18:00,25827.85,65.18853695324249,HOLD,25850,96.9,0.0,PnL: -79
2025-12-18 11:19:00,25824.9,65.18853695324249,HOLD,25800,98.2,0.0,PnL: 19
2025-12-18 11:20:00,25835.4,67.2624113475166,HOLD,25850,93.65,0.0,PnL: -322
2025-12-18 11:21:00,25840.3,67.2624113475166,HOLD,25850,91.95,0.0,PnL: -450
2025-12-18 11:22:00,25843.85,67.2624113475166,HOLD,25850,87.1,0.0,PnL: -814
2025-12-18 11:23:00,25846.7,67.2624113475166,SCAN,25850,0.0,0.0,Wait
2025-12-18 11:24:00,25852.0,67.2624113475166,SCAN,25850,0.0,0.0,Wait
2025-12-18 11:25:00,25856.25,60.841533763147545,SCAN,25850,0.0,0.0,Wait
2025-12-18 11:26:00,25851.5,60.841533763147545,SCAN,25850,0.0,0.0,Wait
2025-12-18 11:27:00,25853.25,60.841533763147545,SCAN,25850,0.0,0.0,Wait
2025-12-18 11:28:00,25849.75,60.841533763147545,SCAN,25850,0.0,0.0,Wait
2025-12-18 11:29:00,25855.35,60.841533763147545,SCAN,25850,0.0,0.0,Wait
2025-12-18 11:30:00,25858.05,57.05989110707812,SCAN,25850,0.0,0.0,Wait
2025-12-18 11:31:00,25853.85,57.05989110707812,SCAN,25850,0.0,0.0,Wait
2025-12-18 11:32:00,25857.55,57.05989110707812,SCAN,25850,0.0,0.0,Wait
2025-12-18 11:33:00,25856.35,57.05989110707812,SCAN,25850,0.0,0.0,Wait
2025-12-18 11:34:00,25853.9,57.05989110707812,SCAN,25850,0.0,0.0,Wait
2025-12-18 11:35:00,25851.0,60.79913606911436,SCAN,25850,0.0,0.0,Wait
2025-12-18 11:36:00,25851.25,60.79913606911436,SCAN,25850,0.0,0.0,Wait
2025-12-18 11:37:00,25853.65,60.79913606911436,SCAN,25850,0.0,0.0,Wait
2025-12-18 11:38:00,25858.2,60.79913606911436,SCAN,25850,0.0,0.0,Wait
2025-12-18 11:39:00,25859.75,60.79913606911436,SCAN,25850,0.0,0.0,Wait
2025-12-18 11:40:00,25857.75,48.414985590777206,SCAN,25850,0.0,0.0,Wait
2025-12-18 11:41:00,25855.95,48.414985590777206,SCAN,25850,0.0,0.0,Wait
2025-12-18 11:42:00,25855.1,48.414985590777206,SCAN,25850,0.0,0.0,Wait
2025-12-18 11:43:00,25851.4,48.414985590777206,SCAN,25850,0.0,0.0,Wait
2025-12-18 11:44:00,25851.55,48.414985590777206,SCAN,25850,0.0,0.0,Wait
2025-12-18 11:45:00,25845.1,53.83211678832188,SCAN,25850,0.0,0.0,Wait
2025-12-18 11:46:00,25844.1,53.83211678832188,SCAN,25850,0.0,0.0,Wait
2025-12-18 11:47:00,25847.6,53.83211678832188,SCAN,25850,0.0,0.0,Wait
2025-12-18 11:48:00,25851.8,53.83211678832188,SCAN,25850,0.0,0.0,Wait
2025-12-18 11:49:00,25851.75,53.83211678832188,SCAN,25850,0.0,0.0,Wait
2025-12-18 11:50:00,25856.2,57.407407407407064,SCAN,25850,0.0,0.0,Wait
2025-12-18 11:51:00,25859.2,57.407407407407064,SCAN,25850,0.0,0.0,Wait
2025-12-18 11:52:00,25866.2,57.407407407407064,SCAN,25850,0.0,0.0,Wait
2025-12-18 11:53:00,25867.35,57.407407407407064,SCAN,25850,0.0,0.0,Wait
2025-12-18 11:54:00,25870.0,57.407407407407064,SCAN,25850,0.0,0.0,Wait
2025-12-18 11:55:00,25873.35,59.07319185794799,SCAN,25850,0.0,0.0,Wait
2025-12-18 11:56:00,25875.65,59.07319185794799,SCAN,25900,0.0,0.0,Wait
2025-12-18 11:57:00,25870.75,59.07319185794799,SCAN,25850,0.0,0.0,Wait
2025-12-18 11:58:00,25867.5,59.07319185794799,SCAN,25850,0.0,0.0,Wait
2025-12-18 11:59:00,25866.95,59.07319185794799,SCAN,25850,0.0,0.0,Wait
2025-12-18 12:00:00,25864.9,58.166311300640785,SCAN,25850,0.0,0.0,Wait
2025-12-18 12:01:00,25864.75,58.166311300640785,SCAN,25850,0.0,0.0,Wait
2025-12-18 12:02:00,25869.2,58.166311300640785,SCAN,25850,0.0,0.0,Wait
2025-12-18 12:03:00,25867.8,58.166311300640785,SCAN,25850,0.0,0.0,Wait
2025-12-18 12:04:00,25864.2,58.166311300640785,SCAN,25850,0.0,0.0,Wait
2025-12-18 12:05:00,25858.55,59.646236116825285,SCAN,25850,0.0,0.0,Wait
2025-12-18 12:06:00,25857.45,59.646236116825285,SCAN,25850,0.0,0.0,Wait
2025-12-18 12:07:00,25861.6,59.646236116825285,SCAN,25850,0.0,0.0,Wait
2025-12-18 12:08:00,25864.45,59.646236116825285,SCAN,25850,0.0,0.0,Wait
2025-12-18 12:09:00,25873.5,59.646236116825285,SCAN,25850,0.0,0.0,Wait
2025-12-18 12:10:00,25871.4,74.59252157238888,SCAN,25850,0.0,0.0,Wait
2025-12-18 12:11:00,25881.15,74.59252157238888,SCAN,25900,0.0,0.0,Wait
2025-12-18 12:12:00,25878.6,74.59252157238888,SCAN,25900,0.0,0.0,Wait
2025-12-18 12:13:00,25878.45,74.59252157238888,SCAN,25900,0.0,0.0,Wait
2025-12-18 12:14:00,25878.8,74.59252157238888,SCAN,25900,0.0,0.0,Wait
2025-12-18 12:15:00,25877.35,65.4554034922148,SCAN,25900,0.0,95.35,Wait
2025-12-18 12:16:00,25875.6,65.4554034922148,HOLD,25900,96.05,0.0,PnL: 53
2025-12-18 12:17:00,25881.4,65.4554034922148,HOLD,25900,93.4,0.0,PnL: -146
2025-12-18 12:18:00,25873.5,65.4554034922148,HOLD,25850,97.1,0.0,PnL: 131
2025-12-18 12:19:00,25868.7,65.4554034922148,HOLD,25850,97.3,0.0,PnL: 146
2025-12-18 12:20:00,25871.5,67.26479146459823,HOLD,25850,97.8,0.0,PnL: 184
2025-12-18 12:21:00,25873.85,67.26479146459823,HOLD,25850,95.7,0.0,PnL: 26
2025-12-18 12:22:00,25870.0,67.26479146459823,HOLD,25850,97.2,0.0,PnL: 139
2025-12-18 12:23:00,25872.5,67.26479146459823,HOLD,25850,94.95,0.0,PnL: -30
2025-12-18 12:24:00,25867.3,67.26479146459823,HOLD,25850,97.35,0.0,PnL: 150
2025-12-18 12:25:00,25866.65,75.24115755627079,HOLD,25850,97.15,0.0,PnL: 135
2025-12-18 12:26:00,25875.25,75.24115755627079,HOLD,25900,96.3,0.0,PnL: 71
2025-12-18 12:27:00,25876.5,75.24115755627079,HOLD,25900,96.6,0.0,PnL: 94
2025-12-18 12:28:00,25879.95,75.24115755627079,HOLD,25900,95.35,0.0,PnL: 0
2025-12-18 12:29:00,25879.85,75.24115755627079,HOLD,25900,94.2,0.0,PnL: -86
2025-12-18 12:30:00,25883.95,69.8545861297552,HOLD,25900,93.05,0.0,PnL: -172
2025-12-18 12:31:00,25882.3,69.8545861297552,HOLD,25900,94.05,0.0,PnL: -97
2025-12-18 12:32:00,25882.95,69.8545861297552,HOLD,25900,94.25,0.0,PnL: -82
2025-12-18 12:33:00,25887.0,69.8545861297552,HOLD,25900,92.15,0.0,PnL: -240
2025-12-18 12:34:00,25887.5,69.8545861297552,HOLD,25900,90.45,0.0,PnL: -367
2025-12-18 12:35:00,25887.8,70.49808429118929,HOLD,25900,93.05,0.0,PnL: -172
2025-12-18 12:36:00,25887.25,70.49808429118929,HOLD,25900,91.5,0.0,PnL: -289
2025-12-18 12:37:00,25894.25,70.49808429118929,HOLD,25900,87.0,0.0,PnL: -626
2025-12-18 12:38:00,25894.45,70.49808429118929,HOLD,25900,88.95,0.0,PnL: -480
2025-12-18 12:39:00,25892.8,70.49808429118929,HOLD,25900,90.1,0.0,PnL: -394
