option_type,strike,entry_time,entry_price,entry_spot,entry_fut,exit_time,exit_price,exit_reason,pnl_points,pnl_rupees,hold_minutes,is_winner,peak_price,expiry,capital_after
CE,26100,2025-11-24 11:25:00,90.1,26122.6,26148.0,2025-11-24 11:40:00,95.6,TRAILING_STOP,5.5,412.5,15.0,True,99.6,2025-11-25,10412.5
PE,26100,2025-11-24 11:45:00,57.35,26097.65,26120.3,2025-11-24 11:55:00,72.55,TARGET,15.2,1140.0,10.0,True,72.55,2025-11-25,11552.5
PE,26050,2025-11-24 12:05:00,51.45,26072.9,26092.0,2025-11-24 12:15:00,53.85,TRAILING_STOP,2.4,180.0,10.0,True,57.65,2025-11-25,11732.5
PE,26050,2025-11-24 12:50:00,46.05,26074.85,26089.6,2025-11-24 13:00:00,47.1,TRAILING_STOP,1.05,78.75,10.0,True,52.5,2025-11-25,11811.25
PE,26050,2025-11-24 14:00:00,55.65,26050.75,26071.0,2025-11-24 14:10:00,66.7,TARGET,11.05,828.75,10.0,True,66.7,2025-11-25,12640.0
CE,26000,2025-11-25 10:05:00,53.2,26005.15,26011.0,2025-11-25 10:15:00,70.2,TARGET,17.0,1275.0,10.0,True,70.2,2025-11-25,13915.0
PE,25950,2025-11-25 10:55:00,37.95,25939.1,25937.0,2025-11-25 11:00:00,58.25,TARGET,20.3,1522.5,5.0,True,58.25,2025-11-25,15437.5
CE,26050,2025-11-26 09:25:00,119.65,25979.9,26176.2,2025-11-26 09:35:00,143.85,TARGET,24.2,1815.0,10.0,True,143.85,2025-12-02,17252.5
CE,26100,2025-11-26 09:40:00,112.6,26024.1,26224.6,2025-11-26 09:45:00,139.0,TARGET,26.4,1980.0,5.0,True,139.0,2025-12-02,19232.5
CE,26300,2025-11-27 09:55:00,120.55,26283.9,26464.8,2025-11-27 10:00:00,131.6,TARGET,11.05,828.75,5.0,True,131.6,2025-12-02,20061.25
CE,26350,2025-11-27 10:45:00,101.65,26299.35,26480.0,2025-11-27 10:50:00,111.7,TARGET,10.05,753.75,5.0,True,111.7,2025-12-02,20815.0
PE,26250,2025-11-27 11:45:00,96.9,26238.0,26410.1,2025-11-27 11:50:00,111.0,TARGET,14.1,1057.5,5.0,True,111.0,2025-12-02,21872.5
CE,26250,2025-11-28 09:25:00,94.2,26229.65,26408.3,2025-11-28 09:35:00,110.1,TARGET,15.9,1192.5,10.0,True,110.1,2025-12-02,23065.0
CE,26250,2025-11-28 09:45:00,95.55,26238.7,26423.9,2025-11-28 09:50:00,108.85,TARGET,13.3,997.5,5.0,True,108.85,2025-12-02,24062.5
PE,26250,2025-12-01 10:35:00,50.55,26259.4,26427.8,2025-12-01 10:50:00,63.15,TARGET,12.6,945.0,15.0,True,63.15,2025-12-02,25007.5
PE,26250,2025-12-01 11:00:00,69.65,26227.8,26406.5,2025-12-01 11:15:00,59.2,STOP_LOSS,-10.45,-783.75,15.0,False,69.65,2025-12-02,24223.75
PE,26200,2025-12-01 11:40:00,38.2,26211.75,26371.1,2025-12-01 11:45:00,64.4,TARGET,26.2,1965.0,5.0,True,64.4,2025-12-02,26188.75
PE,26150,2025-12-02 09:25:00,47.35,26130.2,26294.0,2025-12-02 09:30:00,63.85,TARGET,16.5,1237.5,5.0,True,63.85,2025-12-02,27426.25
PE,26100,2025-12-02 11:10:00,38.8,26080.75,26241.2,2025-12-02 11:25:00,42.6,TRAILING_STOP,3.8,285.0,15.0,True,47.8,2025-12-02,27711.25
PE,26100,2025-12-02 11:50:00,54.5,26053.25,26225.0,2025-12-02 12:10:00,57.0,TRAILING_STOP,2.5,187.5,20.0,True,64.15,2025-12-02,27898.75
PE,26100,2025-12-02 12:40:00,42.45,26060.6,26230.0,2025-12-02 12:50:00,56.7,TARGET,14.25,1068.75,10.0,True,56.7,2025-12-02,28967.5
PE,26000,2025-12-03 09:20:00,104.5,26007.75,26161.0,2025-12-03 09:30:00,130.8,TARGET,26.3,1972.5,10.0,True,130.8,2025-12-09,30940.0
PE,25900,2025-12-03 10:15:00,106.05,25912.45,26065.0,2025-12-03 10:45:00,107.35,TRAILING_STOP,1.3,97.5,30.0,True,110.4,2025-12-09,31037.5
CE,26000,2025-12-04 09:20:00,99.25,25992.65,26128.8,2025-12-04 09:25:00,120.5,TARGET,21.25,1593.75,5.0,True,120.5,2025-12-09,32631.25
CE,26050,2025-12-04 09:35:00,113.5,26013.45,26150.0,2025-12-04 09:40:00,104.2,STOP_LOSS,-9.3,-697.5,5.0,False,113.5,2025-12-09,31933.75
CE,26050,2025-12-04 09:50:00,112.75,26027.9,26165.6,2025-12-04 10:05:00,113.75,TRAILING_STOP,1.0,75.0,15.0,True,119.15,2025-12-09,32008.75
CE,26050,2025-12-04 10:10:00,115.9,26042.75,26180.0,2025-12-04 10:20:00,126.0,TARGET,10.1,757.5,10.0,True,126.0,2025-12-09,32766.25
PE,26050,2025-12-04 11:35:00,90.3,26034.75,26176.0,2025-12-04 11:40:00,101.2,TARGET,10.9,817.5,5.0,True,101.2,2025-12-09,33583.75
CE,26050,2025-12-05 09:30:00,106.15,26049.65,26194.0,2025-12-05 09:40:00,107.1,TRAILING_STOP,0.95,71.25,10.0,True,112.85,2025-12-09,33655.0
PE,26000,2025-12-05 09:55:00,70.1,26024.35,26172.0,2025-12-05 10:05:00,38.25,STOP_LOSS,-31.85,-2388.75,10.0,False,79.7,2025-12-09,31266.25
PE,26150,2025-12-08 09:25:00,57.5,26140.6,26283.0,2025-12-08 09:35:00,76.25,TARGET,18.75,1406.25,10.0,True,76.25,2025-12-09,32672.5
PE,26100,2025-12-08 09:45:00,52.5,26101.15,26250.0,2025-12-08 09:50:00,66.55,TARGET,14.05,1053.75,5.0,True,66.55,2025-12-09,33726.25
PE,25800,2025-12-09 10:30:00,39.85,25796.6,25926.0,2025-12-09 10:35:00,55.7,TARGET,15.85,1188.75,5.0,True,55.7,2025-12-09,34915.0
PE,25800,2025-12-09 10:45:00,45.2,25800.45,25928.8,2025-12-09 11:00:00,36.15,STOP_LOSS,-9.05,-678.75,15.0,False,48.55,2025-12-09,34236.25
CE,25850,2025-12-09 11:05:00,41.05,25846.6,25982.0,2025-12-09 11:15:00,61.8,TARGET,20.75,1556.25,10.0,True,61.8,2025-12-09,35792.5
CE,25900,2025-12-10 09:25:00,123.0,25887.4,25990.0,2025-12-10 09:30:00,143.8,TARGET,20.8,1560.0,5.0,True,143.8,2025-12-16,37352.5
CE,25950,2025-12-10 10:00:00,113.8,25902.35,26020.6,2025-12-10 10:10:00,124.75,TARGET,10.95,821.25,10.0,True,124.75,2025-12-16,38173.75
CE,25850,2025-12-11 09:20:00,105.4,25774.6,25892.7,2025-12-11 09:40:00,74.35,STOP_LOSS,-31.05,-2328.75,20.0,False,106.3,2025-12-16,35845.0
CE,26000,2025-12-12 10:15:00,109.0,26003.4,26113.0,2025-12-12 10:25:00,83.3,STOP_LOSS,-25.7,-1927.5,10.0,False,109.0,2025-12-16,33917.5
CE,26000,2025-12-15 10:45:00,53.95,25989.6,26070.0,2025-12-15 10:55:00,64.9,TARGET,10.95,821.25,10.0,True,64.9,2025-12-16,34738.75
CE,26000,2025-12-15 11:25:00,58.15,25991.7,26075.0,2025-12-15 11:35:00,47.05,STOP_LOSS,-11.1,-832.5,10.0,False,62.0,2025-12-16,33906.25
CE,26000,2025-12-15 11:45:00,51.05,25995.85,26079.9,2025-12-15 11:50:00,67.75,TARGET,16.7,1252.5,5.0,True,67.75,2025-12-16,35158.75
CE,26050,2025-12-15 13:10:00,56.8,26042.1,26125.2,2025-12-15 13:30:00,50.95,STOP_LOSS,-5.85,-438.75,20.0,False,58.25,2025-12-16,34720.0
CE,26050,2025-12-15 14:00:00,49.3,26032.15,26119.2,2025-12-15 14:10:00,43.2,STOP_LOSS,-6.1,-457.5,10.0,False,52.3,2025-12-16,34262.5
CE,26050,2025-12-15 14:40:00,43.75,26035.65,26124.0,2025-12-15 14:45:00,54.65,TARGET,10.9,817.5,5.0,True,54.65,2025-12-16,35080.0
PE,25900,2025-12-16 11:30:00,34.2,25890.3,25969.7,2025-12-16 11:35:00,46.85,TARGET,12.65,948.75,5.0,True,46.85,2025-12-16,36028.75
PE,25900,2025-12-16 11:55:00,40.9,25876.05,25959.0,2025-12-16 12:20:00,32.05,STOP_LOSS,-8.85,-663.75,25.0,False,43.75,2025-12-16,35365.0
PE,25950,2025-12-16 12:35:00,54.6,25889.85,25968.0,2025-12-16 12:45:00,66.5,TARGET,11.9,892.5,10.0,True,66.5,2025-12-16,36257.5
PE,25950,2025-12-16 13:00:00,63.45,25885.05,25965.6,2025-12-16 13:15:00,68.25,TRAILING_STOP,4.8,360.0,15.0,True,71.25,2025-12-16,36617.5
CE,25900,2025-12-16 13:45:00,39.55,25923.7,26005.0,2025-12-16 13:55:00,35.0,STOP_LOSS,-4.55,-341.25,10.0,False,39.55,2025-12-16,36276.25
PE,25900,2025-12-16 14:30:00,35.75,25850.65,25947.0,2025-12-16 14:40:00,33.75,TRAILING_STOP,-2.0,-150.0,10.0,False,40.4,2025-12-16,36126.25
CE,25950,2025-12-17 09:20:00,110.85,25919.7,25999.0,2025-12-17 09:25:00,123.65,TARGET,12.8,960.0,5.0,True,123.65,2025-12-23,37086.25
CE,25950,2025-12-17 09:30:00,117.35,25921.95,25998.0,2025-12-17 09:35:00,128.0,TARGET,10.65,798.75,5.0,True,128.0,2025-12-23,37885.0
PE,25900,2025-12-17 09:40:00,98.6,25880.2,25955.0,2025-12-17 09:45:00,116.75,TARGET,18.15,1361.25,5.0,True,116.75,2025-12-23,39246.25
PE,25750,2025-12-18 09:35:00,82.9,25774.55,25851.7,2025-12-18 09:45:00,93.3,TARGET,10.4,780.0,10.0,True,93.3,2025-12-23,40026.25
CE,25800,2025-12-18 10:10:00,108.05,25791.15,25864.0,2025-12-18 10:15:00,119.1,TARGET,11.05,828.75,5.0,True,119.1,2025-12-23,40855.0
CE,25850,2025-12-18 10:20:00,111.95,25834.45,25908.6,2025-12-18 10:35:00,128.45,TARGET,16.5,1237.5,15.0,True,128.45,2025-12-23,42092.5
CE,25950,2025-12-19 10:15:00,90.1,25946.7,26011.3,2025-12-19 10:35:00,100.2,TARGET,10.1,757.5,20.0,True,100.2,2025-12-23,42850.0
PE,25950,2025-12-19 11:25:00,81.25,25931.55,25985.5,2025-12-19 11:40:00,86.0,TRAILING_STOP,4.75,356.25,15.0,True,89.25,2025-12-23,43206.25
CE,25950,2025-12-19 12:30:00,76.55,25951.55,26005.0,2025-12-19 12:40:00,88.2,TARGET,11.65,873.75,10.0,True,88.2,2025-12-23,44080.0
PE,25950,2025-12-19 13:05:00,78.75,25940.7,25990.3,2025-12-19 13:20:00,75.8,TRAILING_STOP,-2.95,-221.25,15.0,False,85.7,2025-12-23,43858.75
CE,25950,2025-12-19 13:30:00,85.9,25967.9,26011.1,2025-12-19 13:55:00,88.85,TRAILING_STOP,2.95,221.25,25.0,True,92.55,2025-12-23,44080.0
CE,26000,2025-12-19 14:15:00,62.65,25978.35,26027.0,2025-12-19 14:30:00,66.45,TRAILING_STOP,3.8,285.0,15.0,True,70.0,2025-12-23,44365.0
CE,26150,2025-12-22 11:25:00,50.2,26136.55,26190.0,2025-12-22 11:55:00,53.15,TIME_EXIT,2.95,221.25,30.0,True,53.9,2025-12-23,44586.25
CE,26150,2025-12-22 12:15:00,50.45,26149.15,26193.6,2025-12-22 12:35:00,50.7,TRAILING_STOP,0.25,18.75,20.0,True,54.65,2025-12-23,44605.0
CE,26150,2025-12-22 12:50:00,46.05,26147.8,26189.2,2025-12-22 13:20:00,50.0,TIME_EXIT,3.95,296.25,30.0,True,51.25,2025-12-23,44901.25
CE,26150,2025-12-22 14:10:00,45.85,26143.5,26190.0,2025-12-22 14:35:00,56.8,TARGET,10.95,821.25,25.0,True,56.8,2025-12-23,45722.5
CE,26200,2025-12-22 15:00:00,33.2,26176.7,26200.4,2025-12-22 15:20:00,32.1,EOD_EXIT,-1.1,-82.5,20.0,False,33.2,2025-12-23,45640.0
PE,26150,2025-12-23 09:20:00,40.2,26151.05,26195.2,2025-12-23 09:40:00,46.65,TRAILING_STOP,6.45,483.75,20.0,True,49.7,2025-12-23,46123.75
CE,26150,2025-12-23 09:55:00,37.1,26174.0,26218.0,2025-12-23 10:00:00,50.55,TARGET,13.45,1008.75,5.0,True,50.55,2025-12-23,47132.5
CE,26150,2025-12-23 10:40:00,42.0,26180.95,26218.0,2025-12-23 11:10:00,53.9,TARGET,11.9,892.5,30.0,True,53.9,2025-12-23,48025.0
CE,26200,2025-12-24 09:25:00,122.3,26217.1,26241.1,2025-12-24 09:50:00,117.7,STOP_LOSS,-4.6,-345.0,25.0,False,126.3,2025-12-30,47680.0
CE,26250,2025-12-24 10:10:00,95.9,26227.2,26256.1,2025-12-24 10:20:00,94.35,TRAILING_STOP,-1.55,-116.25,10.0,False,103.95,2025-12-30,47563.75
PE,26200,2025-12-24 11:40:00,75.2,26185.45,26210.1,2025-12-24 11:45:00,85.35,TARGET,10.15,761.25,5.0,True,85.35,2025-12-30,48325.0
PE,26150,2025-12-24 15:05:00,71.55,26139.9,26173.0,2025-12-24 15:20:00,74.9,EOD_EXIT,3.35,251.25,15.0,True,76.5,2025-12-30,48576.25
PE,26050,2025-12-26 12:30:00,56.65,26045.9,26063.0,2025-12-26 13:00:00,64.3,TIME_EXIT,7.65,573.75,30.0,True,65.35,2025-12-30,49150.0
PE,26050,2025-12-26 14:15:00,62.45,26027.0,26047.0,2025-12-26 14:30:00,63.5,TRAILING_STOP,1.05,78.75,15.0,True,67.9,2025-12-30,49228.75
